Transaction Amount,Transaction Time,Transaction Type,Merchant Category,Merchant Location,Average Transaction Amount,Transaction Frequency,Time Since Last Transaction,Transaction Velocity,Historical Transaction Patterns,Device ID,Browser and OS,IP Address,Channel,Billing Address vs. Shipping Address,Distance from Last Transaction,Country,Region,Blacklisted Merchants or IPs,Real-time Threat Intelligence,Social Media or Public Data,Keystroke Dynamics,Mouse Movement,Touchscreen Gestures,Anomaly Scores,Categorical Aggregates,Temporal Aggregates,User Age,Account Tenure,Credit Score,Fraudulent
172.09,2024-05-14 03:03,In-store,Electronics,Capewtown,20.88,13,25,High,Infrequent,DEV7253,"Firefox, Win11",54.13.152.159,Mobile,No,14.1,South Africa,Kwazulu Natal,No,High,Yes,Moderate,High,Low,0.24,High,Low,27,7,692,1
221.9,2024-01-09 22:49,Online,Clothing,Joburg,68.72,3,29,High,Infrequent,DEV4167,"Safari, iOS",63.127.81.140,Mobile,No,18.7,South Africa,Eastern cape,Yes,Low,No,Low,Moderate,High,0.2,Low,High,28,4,722,1
220.65,2024-06-10 18:08,In-store,Groceries,Joburg,176.47,16,23,Low,Frequent,DEV7025,"Edge, Win11",191.11.243.23,Mobile,No,9.0,South Africa,Kwazulu Natal,Yes,High,No,High,Moderate,Low,0.48,Medium,High,67,10,682,1
243.4,2024-06-08 19:01,In-store,Clothing,Port Elizabeth,256.43,14,17,Low,Frequent,DEV4180,"Edge, Win11",191.143.63.46,Mobile,No,6.7,South Africa,Western cape ,Yes,Low,No,High,Moderate,Moderate,0.0,Low,Low,65,5,602,1
237.77,2024-01-15 17:04,In-store,Electronics,Durban,184.71,2,1,Medium,Infrequent,DEV2870,"Chrome, Win10",199.68.54.193,Web,No,35.6,South Africa,Eastern cape,Yes,High,No,Low,High,Low,0.8,High,Low,34,9,747,1
258.8,2024-04-24 01:14,Online,Travel,Port Elizabeth,173.75,28,18,Low,Infrequent,DEV8518,"Safari, iOS",11.118.240.248,Mobile,No,27.8,South Africa,Western cape ,Yes,High,No,Low,Low,High,0.91,High,Low,55,1,621,1
272.86,2024-07-21 21:09,Online,Electronics,Capewtown,295.36,16,14,High,Infrequent,DEV5473,"Chrome, Win10",167.55.189.191,Web,No,26.4,South Africa,gauteng,Yes,High,No,High,High,High,0.25,Low,High,45,9,664,1
155.52,2024-07-30 13:25,Online,Clothing,Joburg,88.49,7,17,Low,Frequent,DEV1946,"Safari, iOS",206.81.213.224,Mobile,No,2.4,South Africa,Eastern cape,No,High,Yes,Low,High,Low,0.93,High,Medium,41,3,621,0
294.11,2024-01-16 02:53,Online,Travel,Pretoria,134.7,21,4,High,Frequent,DEV4669,"Chrome, Win10",37.187.140.62,Web,No,8.5,South Africa,Western cape ,Yes,High,Yes,Low,High,High,0.87,High,Medium,54,9,602,0
50.99,2024-01-30 22:00,Online,Travel,Port Elizabeth,234.63,21,20,Low,Infrequent,DEV5982,"Edge, Win11",146.136.148.210,Mobile,No,4.2,South Africa,gauteng,Yes,Medium,Yes,High,Low,Moderate,0.48,Low,Medium,50,1,607,0
91.46,2024-03-03 07:15,Online,Groceries,Durban,63.73,2,25,Low,Infrequent,DEV8572,"Chrome, Win10",164.122.176.43,Mobile,No,43.9,South Africa,Eastern cape,No,High,No,Low,Low,Low,0.97,Medium,Low,18,6,789,1
116.07,2024-06-15 02:04,In-store,Clothing,Durban,51.55,28,1,Low,Infrequent,DEV2438,"Firefox, Win11",143.240.111.207,Mobile,Yes,32.6,South Africa,Eastern cape,No,Medium,Yes,High,Moderate,Moderate,0.79,Medium,Low,27,8,627,0
125.3,2024-03-25 23:34,In-store,Electronics,Capewtown,270.61,20,26,High,Infrequent,DEV8987,"Firefox, Win11",71.117.28.141,Web,Yes,8.6,South Africa,Eastern cape,No,High,No,Low,Moderate,Low,0.73,High,Low,70,9,633,1
208.69,2024-06-12 17:42,In-store,Electronics,Port Elizabeth,218.79,21,22,High,Frequent,DEV3277,"Safari, iOS",9.232.71.35,Web,Yes,38.0,South Africa,Kwazulu Natal,No,Low,Yes,Low,Moderate,Low,0.31,Low,Medium,61,1,666,1
66.26,2024-03-22 21:35,Online,Groceries,Joburg,146.85,25,13,Medium,Infrequent,DEV7839,"Edge, Win11",76.99.129.45,Mobile,Yes,37.5,South Africa,Western cape ,Yes,Medium,Yes,Low,Low,Low,0.01,High,Medium,51,6,713,0
99.02,2024-07-01 16:47,In-store,Clothing,Durban,239.49,24,7,High,Frequent,DEV6264,"Edge, Win11",13.153.6.178,Mobile,No,1.2,South Africa,gauteng,No,Low,No,Moderate,Moderate,Low,0.99,High,Low,70,7,665,1
123.77,2024-07-15 21:46,In-store,Groceries,Port Elizabeth,143.26,2,1,Medium,Infrequent,DEV2077,"Firefox, Win11",185.227.32.80,Web,No,22.7,South Africa,Eastern cape,Yes,Low,Yes,Low,Low,High,0.63,High,Medium,44,10,641,0
122.79,2024-01-25 19:34,Online,Electronics,Joburg,51.19,4,29,Medium,Frequent,DEV6335,"Firefox, Win11",25.245.206.243,Web,Yes,19.2,South Africa,gauteng,No,High,Yes,Low,Low,High,0.59,Low,Medium,23,5,697,1
45.17,2024-07-02 12:10,Online,Clothing,Durban,92.57,14,18,Low,Infrequent,DEV2956,"Firefox, Win11",34.242.142.54,Web,No,14.3,South Africa,Kwazulu Natal,No,Medium,Yes,High,High,High,0.75,High,Medium,31,9,731,0
115.19,2024-06-28 20:58,Online,Electronics,Port Elizabeth,238.65,23,28,Low,Infrequent,DEV2180,"Firefox, Win11",66.119.43.47,Mobile,No,9.1,South Africa,gauteng,Yes,Medium,No,Low,High,Low,0.77,High,High,45,7,652,0
25.15,2024-02-18 00:07,Online,Clothing,Joburg,50.44,4,25,High,Infrequent,DEV4419,"Chrome, Win10",24.181.227.10,Web,No,12.2,South Africa,Kwazulu Natal,Yes,High,Yes,Moderate,Moderate,Moderate,0.82,Medium,High,70,8,681,0
60.34,2024-07-20 20:40,In-store,Travel,Pretoria,184.01,20,7,Medium,Frequent,DEV8568,"Edge, Win11",131.227.199.238,Mobile,No,3.9,South Africa,Eastern cape,Yes,High,No,Moderate,High,Low,0.69,High,Low,63,8,794,1
42.59,2024-02-07 17:31,Online,Clothing,Joburg,21.31,1,13,High,Frequent,DEV7565,"Edge, Win11",42.144.250.115,Mobile,No,35.7,South Africa,Kwazulu Natal,No,Medium,Yes,High,Low,High,0.53,Medium,Medium,48,8,685,0
201.08,2024-04-14 23:28,In-store,Clothing,Joburg,134.86,4,30,Low,Infrequent,DEV9178,"Edge, Win11",73.151.195.105,Mobile,No,39.1,South Africa,Eastern cape,Yes,Medium,Yes,Moderate,High,Low,0.84,High,Medium,66,8,608,1
197.07,2024-06-02 03:23,In-store,Groceries,Joburg,140.93,1,25,Low,Frequent,DEV6957,"Firefox, Win11",124.180.87.94,Mobile,Yes,0.1,South Africa,gauteng,No,Medium,Yes,High,Moderate,Low,0.65,Low,High,30,7,743,0
143.59,2024-04-22 10:15,Online,Groceries,Durban,109.59,30,19,Low,Infrequent,DEV7926,"Edge, Win11",23.86.0.226,Web,Yes,49.3,South Africa,Eastern cape,Yes,High,No,Low,High,High,0.41,High,High,18,4,701,0
187.73,2024-04-06 03:09,Online,Groceries,Durban,208.59,22,18,Medium,Frequent,DEV9613,"Chrome, Win10",34.177.23.230,Web,No,42.4,South Africa,Eastern cape,Yes,Low,Yes,Moderate,High,High,0.48,Medium,High,67,2,629,0
95.69,2024-03-18 09:15,In-store,Clothing,Durban,195.39,5,15,High,Frequent,DEV5654,"Firefox, Win11",10.23.61.25,Web,No,27.6,South Africa,Kwazulu Natal,No,Medium,No,Low,Low,High,0.23,Medium,High,62,4,765,1
65.08,2024-04-28 18:03,Online,Groceries,Pretoria,206.11,27,16,Low,Infrequent,DEV6179,"Firefox, Win11",104.84.35.162,Mobile,No,10.1,South Africa,gauteng,Yes,Low,No,High,Low,Moderate,0.43,Medium,Medium,70,6,699,0
248.12,2024-03-10 08:01,Online,Electronics,Durban,265.47,6,27,Low,Infrequent,DEV8516,"Firefox, Win11",148.102.203.87,Mobile,Yes,33.9,South Africa,Western cape ,Yes,Medium,Yes,Low,Low,High,0.58,Medium,Low,55,5,659,1
183.45,2024-06-05 21:38,In-store,Electronics,Durban,200.11,17,3,High,Frequent,DEV6062,"Firefox, Win11",30.144.87.239,Mobile,Yes,30.0,South Africa,Eastern cape,No,Medium,Yes,Moderate,Moderate,Low,0.46,Medium,Low,25,6,660,1
118.08,2024-03-16 00:22,Online,Groceries,Port Elizabeth,201.72,29,26,Low,Frequent,DEV4300,"Safari, iOS",74.214.204.128,Web,No,38.4,South Africa,Western cape ,Yes,High,No,Low,Moderate,High,0.59,Medium,High,53,3,650,1
34.68,2024-03-13 17:24,In-store,Electronics,Joburg,129.13,14,16,Medium,Infrequent,DEV1609,"Edge, Win11",178.53.48.155,Web,No,23.1,South Africa,Western cape ,No,Low,No,High,High,High,0.53,Medium,Low,47,4,707,1
161.45,2024-03-23 21:32,In-store,Clothing,Durban,147.17,10,18,Medium,Infrequent,DEV8067,"Chrome, Win10",184.38.165.215,Mobile,No,35.9,South Africa,Eastern cape,Yes,High,No,High,High,Moderate,0.55,High,High,64,4,625,0
274.83,2024-03-13 02:19,Online,Dining,Durban,177.88,24,10,Low,Infrequent,DEV1584,"Edge, Win11",19.119.199.197,Mobile,No,4.0,South Africa,Eastern cape,No,High,No,Moderate,Moderate,High,0.47,Low,High,60,1,625,1
153.8,2024-02-13 10:50,In-store,Clothing,Joburg,92.73,18,30,Medium,Infrequent,DEV6215,"Firefox, Win11",13.98.85.14,Mobile,No,47.0,South Africa,Eastern cape,No,High,No,Moderate,High,High,0.58,High,Low,36,5,619,0
106.3,2024-03-21 11:16,Online,Groceries,Port Elizabeth,211.84,4,2,High,Frequent,DEV2785,"Chrome, Win10",128.109.247.119,Mobile,No,37.6,South Africa,Eastern cape,Yes,Low,Yes,High,Moderate,Moderate,0.94,High,High,48,8,608,0
226.8,2024-01-26 18:55,In-store,Travel,Durban,165.07,15,21,Low,Frequent,DEV9496,"Firefox, Win11",201.36.146.30,Web,No,12.0,South Africa,Eastern cape,Yes,Low,No,Low,Moderate,Low,0.41,Medium,Medium,27,6,799,0
210.69,2024-02-23 01:14,Online,Dining,Pretoria,90.94,2,23,High,Infrequent,DEV8622,"Chrome, Win10",125.110.222.226,Web,Yes,35.0,South Africa,gauteng,Yes,High,No,High,High,High,0.14,High,Low,19,6,796,1
39.95,2024-04-24 20:23,Online,Dining,Joburg,120.76,24,12,High,Frequent,DEV7232,"Safari, iOS",185.210.215.74,Web,No,1.4,South Africa,Western cape ,Yes,Low,No,Low,Low,High,0.29,High,High,70,4,682,1
216.02,2024-06-04 23:34,In-store,Dining,Capewtown,52.32,25,29,Medium,Infrequent,DEV5308,"Safari, iOS",116.128.56.103,Mobile,No,12.5,South Africa,Kwazulu Natal,No,Low,Yes,Moderate,Low,Low,0.36,High,High,52,5,617,1
102.78,2024-01-10 11:52,Online,Electronics,Durban,54.46,30,22,Medium,Frequent,DEV6333,"Safari, iOS",32.90.38.7,Web,No,38.0,South Africa,Western cape ,Yes,Low,No,Low,Moderate,Moderate,0.23,High,Medium,56,5,711,0
140.48,2024-06-14 11:35,Online,Electronics,Port Elizabeth,71.56,21,18,High,Frequent,DEV7745,"Chrome, Win10",182.174.226.121,Web,Yes,4.5,South Africa,Eastern cape,Yes,High,No,Moderate,High,Moderate,0.37,Low,Low,34,7,618,0
85.29,2024-06-19 23:18,In-store,Travel,Joburg,224.55,28,1,High,Infrequent,DEV2803,"Chrome, Win10",63.80.35.241,Mobile,No,42.3,South Africa,Eastern cape,No,Medium,Yes,Low,High,Low,0.72,High,High,33,4,602,1
197.64,2024-07-04 10:14,Online,Travel,Durban,81.4,27,18,Low,Infrequent,DEV9423,"Safari, iOS",114.40.113.1,Mobile,No,49.0,South Africa,Kwazulu Natal,No,Low,No,Moderate,Low,Low,0.79,Medium,Medium,53,4,668,0
202.59,2024-06-13 06:57,In-store,Clothing,Port Elizabeth,213.79,8,28,Medium,Infrequent,DEV4866,"Safari, iOS",210.0.0.164,Web,No,37.2,South Africa,Eastern cape,Yes,High,Yes,Low,Moderate,Moderate,0.89,Medium,Low,28,6,687,1
251.54,2024-06-28 15:15,Online,Groceries,Joburg,64.79,26,26,Low,Infrequent,DEV9244,"Edge, Win11",170.41.248.127,Web,Yes,16.8,South Africa,Kwazulu Natal,Yes,Medium,No,High,High,Low,0.35,Low,High,47,7,737,0
132.29,2024-05-03 04:17,Online,Clothing,Joburg,169.68,3,3,Low,Infrequent,DEV6084,"Chrome, Win10",144.61.54.133,Web,Yes,15.0,South Africa,Western cape ,No,Low,No,High,Low,Low,0.88,Low,High,47,9,716,0
165.78,2024-04-10 01:43,In-store,Groceries,Capewtown,124.85,22,12,Low,Frequent,DEV5324,"Chrome, Win10",117.159.159.232,Web,No,6.3,South Africa,Western cape ,Yes,High,No,Low,Moderate,Low,0.4,Low,Medium,48,1,756,0
215.3,2024-03-04 10:30,Online,Travel,Capewtown,83.37,23,3,Low,Frequent,DEV3837,"Safari, iOS",187.215.27.123,Web,No,40.5,South Africa,Eastern cape,Yes,High,No,Low,Low,Low,0.07,Medium,Medium,51,10,795,1
68.56,2024-04-16 19:59,Online,Clothing,Port Elizabeth,286.65,18,1,High,Infrequent,DEV2833,"Safari, iOS",121.96.49.206,Web,No,4.0,South Africa,Western cape ,Yes,High,Yes,Moderate,Moderate,Moderate,0.95,High,High,25,6,731,1
291.12,2024-03-30 13:59,In-store,Travel,Pretoria,295.94,8,12,Medium,Infrequent,DEV2841,"Chrome, Win10",7.188.55.227,Web,Yes,9.3,South Africa,Western cape ,No,Low,Yes,Low,High,Low,0.39,High,Low,64,8,705,1
271.17,2024-01-18 03:22,In-store,Clothing,Pretoria,39.05,25,1,Low,Frequent,DEV6181,"Chrome, Win10",17.3.184.82,Web,Yes,30.6,South Africa,Eastern cape,Yes,High,No,Moderate,Moderate,High,0.75,Low,High,22,1,770,1
98.34,2024-06-02 22:52,Online,Clothing,Capewtown,62.53,12,12,High,Frequent,DEV5199,"Safari, iOS",59.15.11.252,Web,Yes,48.4,South Africa,Western cape ,No,Low,Yes,Moderate,Low,Moderate,0.2,Low,Medium,26,3,686,1
251.11,2024-07-26 20:13,Online,Groceries,Durban,143.52,16,17,Medium,Infrequent,DEV3377,"Chrome, Win10",86.4.224.179,Mobile,No,3.9,South Africa,Western cape ,Yes,High,No,High,Moderate,Low,0.59,High,Medium,27,6,639,1
221.3,2024-03-09 05:50,In-store,Dining,Pretoria,145.06,28,28,Medium,Infrequent,DEV7680,"Edge, Win11",50.149.108.198,Web,No,17.2,South Africa,Kwazulu Natal,No,Medium,Yes,High,Moderate,High,0.65,High,High,26,7,690,1
100.05,2024-06-03 11:21,Online,Travel,Port Elizabeth,188.28,16,18,High,Infrequent,DEV6481,"Edge, Win11",178.179.12.171,Mobile,Yes,26.7,South Africa,gauteng,No,Low,Yes,Low,High,Low,0.52,Medium,High,54,6,721,1
48.45,2024-03-18 16:09,Online,Electronics,Joburg,254.98,15,13,Medium,Infrequent,DEV9233,"Chrome, Win10",97.255.75.16,Mobile,No,17.7,South Africa,Kwazulu Natal,Yes,Medium,No,Moderate,High,Moderate,0.05,Medium,Medium,34,4,770,1
260.57,2024-07-13 23:58,In-store,Clothing,Capewtown,125.08,22,28,Low,Frequent,DEV2401,"Safari, iOS",35.212.2.162,Web,No,12.3,South Africa,Western cape ,Yes,Medium,No,Low,Low,Moderate,0.84,Low,Medium,35,10,603,0
68.99,2024-04-07 06:49,Online,Dining,Durban,129.3,9,29,Medium,Frequent,DEV5926,"Chrome, Win10",154.82.89.88,Web,Yes,3.9,South Africa,Kwazulu Natal,No,High,No,Moderate,Moderate,Low,0.76,Medium,Medium,70,8,789,0
108.9,2024-05-14 13:04,Online,Dining,Port Elizabeth,251.76,6,17,High,Infrequent,DEV2233,"Safari, iOS",218.80.100.129,Web,Yes,4.3,South Africa,Kwazulu Natal,Yes,Medium,Yes,Low,High,High,0.23,Medium,High,35,10,787,1
277.7,2024-07-12 11:26,Online,Dining,Durban,188.16,19,3,Medium,Infrequent,DEV3356,"Edge, Win11",121.77.183.197,Mobile,Yes,45.4,South Africa,Kwazulu Natal,Yes,Low,No,Low,High,Moderate,0.64,High,Low,61,5,690,0
47.82,2024-07-27 19:23,In-store,Dining,Joburg,100.95,28,27,Low,Infrequent,DEV3653,"Edge, Win11",85.164.37.78,Web,Yes,1.8,South Africa,gauteng,Yes,High,No,Low,High,Low,0.07,High,Low,65,5,764,0
223.72,2024-03-07 15:21,Online,Clothing,Pretoria,96.13,1,28,Medium,Infrequent,DEV7972,"Edge, Win11",175.206.78.52,Web,No,3.8,South Africa,Eastern cape,No,Medium,No,High,Moderate,High,0.0,Medium,High,56,5,739,1
247.42,2024-04-17 18:44,In-store,Groceries,Capewtown,101.11,24,20,Low,Frequent,DEV6281,"Chrome, Win10",140.248.187.88,Web,No,5.3,South Africa,gauteng,No,Medium,No,Low,Low,Low,0.73,High,Low,57,10,777,0
238.01,2024-05-25 06:23,Online,Travel,Pretoria,224.18,29,12,Medium,Infrequent,DEV7698,"Edge, Win11",45.29.63.219,Mobile,No,1.7,South Africa,Eastern cape,No,Low,No,High,Moderate,Moderate,0.65,High,Medium,49,9,652,0
256.74,2024-01-05 16:41,In-store,Electronics,Port Elizabeth,154.03,20,17,Low,Infrequent,DEV4672,"Firefox, Win11",58.6.122.47,Web,No,33.8,South Africa,Kwazulu Natal,Yes,Medium,No,Moderate,Low,Moderate,0.35,Medium,Low,32,1,734,1
40.9,2024-07-27 11:26,Online,Clothing,Pretoria,260.57,6,16,Low,Frequent,DEV5200,"Safari, iOS",210.208.178.153,Mobile,No,33.1,South Africa,Kwazulu Natal,No,High,Yes,Low,Low,High,0.57,High,Low,68,8,600,0
255.51,2024-03-31 21:35,In-store,Electronics,Port Elizabeth,115.35,3,10,Low,Infrequent,DEV3100,"Safari, iOS",17.180.207.157,Mobile,Yes,0.7,South Africa,Western cape ,No,Medium,No,Low,High,High,0.77,Low,Low,50,7,768,0
174.65,2024-06-03 06:33,Online,Electronics,Capewtown,23.45,28,26,Low,Infrequent,DEV4541,"Firefox, Win11",157.55.121.216,Web,Yes,10.5,South Africa,Kwazulu Natal,No,Medium,No,Low,High,Low,0.86,Medium,High,51,4,683,1
107.06,2024-05-03 19:45,Online,Electronics,Port Elizabeth,276.51,30,15,Low,Frequent,DEV7105,"Edge, Win11",151.118.46.74,Web,No,7.9,South Africa,Kwazulu Natal,No,High,Yes,Low,Low,Moderate,0.16,Medium,Medium,45,9,768,0
168.99,2024-03-21 19:09,Online,Clothing,Pretoria,217.33,2,22,Low,Frequent,DEV4237,"Edge, Win11",122.28.0.161,Mobile,Yes,21.6,South Africa,gauteng,No,Medium,No,Moderate,Low,Moderate,0.33,Medium,Low,44,6,747,1
293.39,2024-04-12 17:07,In-store,Groceries,Port Elizabeth,203.42,11,1,Low,Frequent,DEV7828,"Safari, iOS",76.29.229.241,Web,No,34.7,South Africa,Kwazulu Natal,Yes,High,No,Moderate,Moderate,Low,0.35,High,Medium,25,6,761,1
249.37,2024-06-09 00:23,Online,Electronics,Capewtown,274.5,10,27,Medium,Infrequent,DEV8995,"Firefox, Win11",145.226.158.16,Mobile,No,1.6,South Africa,Eastern cape,No,Medium,No,Moderate,Low,Moderate,0.08,Low,High,37,3,729,0
183.96,2024-03-28 13:56,In-store,Dining,Durban,190.39,9,19,Low,Frequent,DEV6229,"Chrome, Win10",155.39.69.64,Mobile,No,24.4,South Africa,gauteng,Yes,Medium,Yes,High,High,Moderate,0.13,High,High,47,5,668,0
239.04,2024-06-01 06:15,Online,Electronics,Port Elizabeth,30.53,1,20,Low,Infrequent,DEV7929,"Firefox, Win11",158.86.39.96,Mobile,Yes,8.8,South Africa,gauteng,No,Low,Yes,Moderate,Moderate,Low,0.18,High,Low,51,2,689,1
98.63,2024-06-03 23:37,Online,Travel,Joburg,150.8,2,22,High,Frequent,DEV1231,"Safari, iOS",38.214.220.111,Mobile,No,33.1,South Africa,Kwazulu Natal,No,High,No,Low,Low,Low,0.17,Low,High,61,10,648,1
236.79,2024-03-28 01:26,In-store,Clothing,Port Elizabeth,240.98,22,16,High,Infrequent,DEV7952,"Edge, Win11",28.249.101.96,Mobile,Yes,18.9,South Africa,Western cape ,Yes,High,No,High,Moderate,High,0.76,High,Medium,25,3,660,0
283.77,2024-05-07 05:15,Online,Dining,Joburg,272.92,9,22,Medium,Frequent,DEV4661,"Firefox, Win11",205.248.178.117,Web,Yes,5.2,South Africa,Kwazulu Natal,Yes,Low,Yes,High,Moderate,Moderate,0.29,Medium,High,58,5,759,1
106.73,2024-01-11 02:33,In-store,Groceries,Joburg,80.24,23,16,High,Infrequent,DEV1849,"Safari, iOS",63.128.93.174,Mobile,No,14.4,South Africa,Western cape ,No,Low,Yes,Moderate,High,Low,0.8,Low,Medium,23,9,723,1
141.38,2024-01-27 06:59,Online,Groceries,Capewtown,160.76,4,26,High,Frequent,DEV5751,"Safari, iOS",218.234.158.103,Web,Yes,34.0,South Africa,Kwazulu Natal,Yes,Medium,Yes,Low,Moderate,High,0.57,Medium,Medium,49,2,785,1
210.59,2024-01-23 14:53,Online,Travel,Capewtown,218.15,3,26,Medium,Infrequent,DEV7343,"Firefox, Win11",202.196.116.42,Web,No,19.8,South Africa,Kwazulu Natal,Yes,Medium,Yes,Moderate,High,Low,0.91,High,Medium,46,9,764,0
167.54,2024-03-27 09:26,In-store,Dining,Durban,102.14,26,28,Low,Frequent,DEV3317,"Safari, iOS",141.3.179.115,Mobile,Yes,5.6,South Africa,Eastern cape,Yes,Low,No,High,Low,Low,0.62,Medium,High,35,3,685,0
237.98,2024-03-30 04:37,In-store,Groceries,Port Elizabeth,203.19,16,26,Medium,Infrequent,DEV4733,"Edge, Win11",214.107.143.203,Mobile,Yes,37.2,South Africa,Western cape ,Yes,Low,Yes,Moderate,Moderate,High,0.81,Low,Medium,28,9,733,0
235.67,2024-04-08 06:44,In-store,Groceries,Durban,209.04,24,12,Low,Infrequent,DEV7584,"Edge, Win11",83.160.237.248,Mobile,No,29.0,South Africa,Kwazulu Natal,Yes,Low,No,Low,Low,High,0.27,Low,High,40,4,688,1
45.4,2024-01-02 20:38,Online,Electronics,Durban,180.53,4,10,Low,Infrequent,DEV9673,"Edge, Win11",65.124.247.147,Mobile,Yes,47.5,South Africa,Eastern cape,Yes,Medium,Yes,Low,High,Moderate,0.05,Medium,Medium,34,5,782,1
269.09,2024-01-19 09:20,Online,Dining,Capewtown,174.03,18,1,Low,Frequent,DEV4742,"Edge, Win11",189.243.114.203,Mobile,No,6.4,South Africa,Kwazulu Natal,Yes,Low,No,Moderate,Low,High,0.52,High,Low,62,1,669,1
100.32,2024-05-15 01:08,In-store,Groceries,Pretoria,231.53,26,8,Medium,Infrequent,DEV3044,"Firefox, Win11",158.74.23.214,Web,Yes,21.3,South Africa,Western cape ,Yes,High,Yes,High,Moderate,Low,0.54,High,Low,41,6,693,0
224.27,2024-01-26 06:41,Online,Travel,Durban,165.53,7,28,High,Frequent,DEV1715,"Firefox, Win11",111.156.129.222,Web,No,44.4,South Africa,gauteng,Yes,Medium,No,Low,Moderate,High,0.11,Low,High,31,7,789,1
296.08,2024-07-12 06:38,In-store,Electronics,Port Elizabeth,30.85,29,17,Low,Infrequent,DEV4601,"Edge, Win11",189.169.72.51,Mobile,No,9.0,South Africa,Western cape ,Yes,High,Yes,Moderate,Moderate,Moderate,0.99,High,High,23,3,609,1
103.97,2024-02-14 07:33,Online,Dining,Port Elizabeth,219.48,17,29,Medium,Infrequent,DEV4240,"Chrome, Win10",24.137.57.181,Web,Yes,36.3,South Africa,Eastern cape,No,High,No,High,High,High,0.84,Medium,Low,61,10,780,1
242.35,2024-04-25 12:40,Online,Clothing,Joburg,165.74,14,4,Medium,Frequent,DEV7633,"Firefox, Win11",7.202.37.198,Web,Yes,25.9,South Africa,Western cape ,Yes,Low,Yes,High,Moderate,Low,0.27,Low,High,50,6,685,1
199.78,2024-07-27 04:39,In-store,Dining,Pretoria,81.3,25,3,Medium,Frequent,DEV2539,"Safari, iOS",178.179.65.247,Mobile,No,6.7,South Africa,gauteng,Yes,Low,No,High,Moderate,Moderate,0.63,High,High,45,8,792,0
282.07,2024-03-09 17:30,In-store,Travel,Joburg,230.5,18,26,High,Infrequent,DEV5943,"Safari, iOS",77.113.158.171,Web,Yes,33.7,South Africa,Eastern cape,No,High,No,Moderate,Moderate,Low,0.93,Medium,High,68,1,709,1
296.77,2024-07-28 10:27,In-store,Dining,Pretoria,244.95,6,4,High,Frequent,DEV3224,"Safari, iOS",71.40.102.146,Mobile,No,3.6,South Africa,gauteng,Yes,Medium,No,Moderate,Moderate,High,0.12,Medium,Medium,47,10,755,1
32.81,2024-03-22 01:31,In-store,Clothing,Capewtown,64.59,7,2,Low,Infrequent,DEV2339,"Edge, Win11",40.119.46.198,Web,No,18.3,South Africa,Western cape ,No,Low,No,Moderate,High,High,0.91,Medium,Medium,68,5,628,0
156.24,2024-03-31 19:27,In-store,Groceries,Joburg,238.24,11,26,Medium,Frequent,DEV1793,"Safari, iOS",17.188.22.78,Web,Yes,4.1,South Africa,Eastern cape,Yes,Medium,No,Low,Low,High,0.99,Medium,High,25,5,671,0
242.1,2024-01-23 05:01,In-store,Clothing,Port Elizabeth,115.83,29,9,Medium,Frequent,DEV4737,"Firefox, Win11",108.134.47.68,Mobile,No,28.1,South Africa,Kwazulu Natal,Yes,Medium,No,Moderate,High,Low,0.86,High,Low,21,5,671,1
121.08,2024-04-21 22:31,In-store,Travel,Joburg,25.61,18,11,Low,Infrequent,DEV7058,"Edge, Win11",109.205.109.203,Web,No,49.0,South Africa,gauteng,Yes,Low,No,Moderate,Moderate,Moderate,0.17,High,Low,55,2,656,1
73.31,2024-04-17 12:54,Online,Clothing,Joburg,89.93,24,15,Medium,Frequent,DEV2400,"Chrome, Win10",78.62.35.111,Web,No,6.3,South Africa,Western cape ,No,Low,Yes,Low,High,High,0.82,Medium,Medium,47,7,637,0
172.83,2024-01-10 17:28,In-store,Dining,Pretoria,128.95,15,30,Low,Infrequent,DEV3520,"Edge, Win11",212.110.159.132,Mobile,No,13.7,South Africa,Kwazulu Natal,No,High,Yes,Low,Low,Moderate,0.07,High,Low,30,3,789,0
150.84,2024-02-17 07:11,Online,Travel,Joburg,82.65,9,19,High,Frequent,DEV8623,"Firefox, Win11",134.217.31.46,Web,No,35.5,South Africa,Eastern cape,Yes,Low,No,Low,Low,Low,0.32,Low,Low,48,10,789,0
116.73,2024-02-11 14:44,In-store,Clothing,Capewtown,69.51,13,2,High,Infrequent,DEV8921,"Firefox, Win11",215.254.55.88,Mobile,No,34.8,South Africa,Eastern cape,No,Medium,Yes,Low,High,High,0.77,Medium,Low,40,5,614,0
255.22,2024-01-26 13:23,Online,Electronics,Port Elizabeth,248.49,27,29,High,Infrequent,DEV2034,"Firefox, Win11",199.129.157.244,Mobile,No,49.9,South Africa,Kwazulu Natal,Yes,Medium,No,Low,Low,Moderate,0.28,Low,Medium,25,10,604,0
281.12,2024-01-31 10:36,In-store,Dining,Pretoria,42.66,14,24,Medium,Infrequent,DEV3189,"Chrome, Win10",179.232.140.12,Web,Yes,38.1,South Africa,gauteng,No,High,No,Moderate,Moderate,High,0.33,Low,Medium,66,7,680,0
138.09,2024-06-24 00:35,In-store,Electronics,Joburg,65.93,1,10,High,Infrequent,DEV2645,"Edge, Win11",126.170.205.84,Web,No,18.5,South Africa,Eastern cape,No,Low,No,Moderate,Moderate,Low,0.5,Medium,Low,41,4,628,0
